"No.","Time","Source","Destination","Protocol","Length","Info"
"337","9.596273","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=2897 Win=70144 Len=0 TSval=3911402603 TSecr=3931913156"
"338","9.596288","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=5793 Win=75904 Len=0 TSval=3911402603 TSecr=3931913157"
"339","9.596291","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=8689 Win=81664 Len=0 TSval=3911402603 TSecr=3931913157"
"340","9.596298","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=11585 Win=87424 Len=0 TSval=3911402603 TSecr=3931913157"
"341","9.596302","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=14481 Win=91264 Len=0 TSval=3911402603 TSecr=3931913157"
"342","9.596748","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=14481 Ack=156 Win=65024 Len=2896 TSval=3931913167 TSecr=3911402603 [TCP PDU reassembled in 367]"
"343","9.596904","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=17377 Ack=156 Win=65024 Len=2896 TSval=3931913167 TSecr=3911402603 [TCP PDU reassembled in 367]"
"344","9.597029","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=20273 Ack=156 Win=65024 Len=2896 TSval=3931913168 TSecr=3911402603 [TCP PDU reassembled in 367]"
"345","9.597055","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46904 [PSH, ACK] Seq=23169 Ack=156 Win=65024 Len=4344 TSval=3931913168 TSecr=3911402603 [TCP PDU reassembled in 367]"
"346","9.597075","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46904 [PSH, ACK] Seq=27513 Ack=156 Win=65024 Len=4344 TSval=3931913168 TSecr=3911402603 [TCP PDU reassembled in 367]"
"347","9.597147","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46904 [PSH, ACK] Seq=31857 Ack=156 Win=65024 Len=4344 TSval=3931913168 TSecr=3911402603 [TCP PDU reassembled in 367]"
"348","9.597157","172.20.0.3","172.20.0.4","TCP","4410","8080  >  46904 [PSH, ACK] Seq=36201 Ack=156 Win=65024 Len=4344 TSval=3931913168 TSecr=3911402603 [TCP PDU reassembled in 367]"
"349","9.597197","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=40545 Ack=156 Win=65024 Len=2896 TSval=3931913168 TSecr=3911402603 [TCP PDU reassembled in 367]"
"350","9.607042","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=17377 Win=97024 Len=0 TSval=3911402613 TSecr=3931913167"
"351","9.607066","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=20273 Win=94208 Len=0 TSval=3911402613 TSecr=3931913167"
"352","9.607082","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=23169 Win=94080 Len=0 TSval=3911402614 TSecr=3931913168"
"353","9.607090","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=27513 Win=90112 Len=0 TSval=3911402614 TSecr=3931913168"
"354","9.607346","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=43441 Ack=156 Win=65024 Len=2896 TSval=3931913178 TSecr=3911402613 [TCP PDU reassembled in 367]"
